Date,Price,Open,High,Low
2/1/2018,1406.7,1406.7,1406.7,1406.7
2/2/2018,1396.2,1396.2,1396.2,1396.2
2/3/2018,1394.5,1394.5,1394.5,1394.5
2/4/2018,1394.5,1394.5,1394.5,1394.5
2/5/2018,1394.5,1394.5,1394.5,1394.5
2/6/2018,1387,1405.2,1405.2,1385
2/7/2018,1372.3,1374,1374,1374
2/8/2018,1376.4,1376,1377,1375
2/9/2018,1372.3,1372.7,1372.7,1372.7
2/10/2018,1383.1,1383.1,1383.1,1383.1
2/11/2018,1383.1,1383.1,1383.1,1383.1
2/12/2018,1383.1,1383.1,1383.1,1383.1
2/13/2018,1387,1389.2,1389.2,1389.1
2/14/2018,1415.1,1397,1397,1397
2/15/2018,1413.7,1412,1412,1412
2/16/2018,1415,1415,1415,1415
2/17/2018,1350.5,1349.7,1352.4,1349.7
2/18/2018,1350.5,1349.7,1352.4,1349.7
2/19/2018,1347.8,1350.4,1353.9,1347.4
2/20/2018,1390.1,1404.8,1404.8,1392.2
2/21/2018,1392.3,1390.7,1394,1388.8
2/22/2018,1393.1,1387.4,1392.8,1383.1
2/23/2018,1390.7,1390.7,1390.7,1390.7
2/24/2018,1394.8,1394.8,1394.8,1394.8
2/25/2018,1394.8,1394.8,1394.8,1394.8
2/26/2018,1394.8,1394.8,1394.8,1394.8
2/27/2018,1381.3,1385.8,1385.8,1378.4
2/28/2018,1380.8,1382,1382,1382
3/1/2018,1367.6,1377.5,1377.5,1365.8
3/2/2018,1385.8,1378,1378,1378
3/3/2018,1382.1,1382.1,1382.1,1382.1
3/4/2018,1382.1,1382.1,1382.1,1382.1
3/5/2018,1382.1,1382.1,1382.1,1382.1
3/6/2018,1397.5,1399.9,1399.9,1399.9
3/7/2018,1389.5,1389.5,1389.5,1389.5
3/8/2018,1384,1381.5,1381.5,1381.5
3/9/2018,1386.9,1386.9,1386.9,1386.9
3/10/2018,1383.7,1381.4,1381.4,1381.4
3/11/2018,1383.7,1381.4,1381.4,1381.4
3/12/2018,1383.7,1381.4,1381.4,1381.4
3/13/2018,1390.3,1390.3,1390.3,1390.3
3/14/2018,1388.6,1388.6,1388.6,1388.6
3/15/2018,1380.6,1381.7,1381.7,1381.7
3/16/2018,1375.2,1375.2,1375.2,1375.2
3/17/2018,1380.6,1380.6,1380.6,1380.6
3/18/2018,1380.6,1380.6,1380.6,1380.6
3/19/2018,1380.6,1380.6,1380.6,1380.6
3/20/2018,1375.1,1375.1,1375.1,1375.1
3/21/2018,1385.5,1385.5,1385.5,1385.5
3/22/2018,1391.1,1391.1,1391.1,1391.1
3/23/2018,1413.9,1403.5,1412.3,1403.5
3/24/2018,1419.9,1420.3,1420.5,1418.9
3/25/2018,1419.9,1420.3,1420.5,1418.9
3/26/2018,1419.9,1420.3,1420.5,1418.9
3/27/2018,1406.7,1413,1413,1407.1
3/28/2018,1387.8,1399,1399,1389.5
3/29/2018,1384.9,1384.3,1384.3,1384.1
3/30/2018,1404.7,1404.7,1404.7,1404.7
3/31/2018,1404.7,1404.7,1404.7,1404.7
4/1/2018,1404.7,1404.7,1404.7,1404.7
4/2/2018,1404.7,1404.7,1404.7,1404.7
4/3/2018,1395.4,1392,1392,1392
4/4/2018,1398.6,1398.6,1398.6,1398.6
4/5/2018,1387,1387,1387,1387
4/6/2018,1394.8,1394,1394.2,1393.6
4/7/2018,1398.5,1398.8,1398.8,1398.8
4/8/2018,1398.5,1398.8,1398.8,1398.8
4/9/2018,1398.5,1398.8,1398.8,1398.8
4/10/2018,1404.4,1404.4,1404.4,1404.4
4/11/2018,1418.9,1418.9,1418.9,1418.9
4/12/2018,1400.3,1400.3,1400.3,1400.3
4/13/2018,1406.6,1406.6,1406.6,1406.6
4/14/2018,1409.3,1409.3,1409.3,1409.3
4/15/2018,1409.3,1409.3,1409.3,1409.3
4/16/2018,1409.3,1409.3,1409.3,1409.3
4/17/2018,1408,1410.7,1410.7,1410.7
4/18/2018,1412.2,1412.2,1412.2,1412.2
4/19/2018,1407.5,1405.6,1405.8,1405.6
4/20/2018,1396.9,1402.8,1402.8,1396.5
4/21/2018,1382.7,1395.1,1395.1,1383.6
4/22/2018,1382.7,1395.1,1395.1,1383.6
4/23/2018,1382.7,1395.1,1395.1,1383.6
4/24/2018,1391.8,1384.6,1393,1384.6
4/25/2018,1381.6,1383.4,1383.4,1383.4
4/26/2018,1376.7,1378.8,1378.8,1378.8
4/27/2018,1382.3,1382.3,1382.3,1382.3
4/28/2018,1377.8,1380,1380,1380
4/29/2018,1377.8,1380,1380,1380
4/30/2018,1377.8,1380,1380,1380
5/1/2018,1365.1,1370,1370,1365.2
5/2/2018,1364,1370,1370,1364
5/3/2018,1371.1,1370,1374.2,1370
5/4/2018,1373.4,1370,1373.6,1370
5/5/2018,1372.9,1376.2,1377.2,1369.6
5/6/2018,1372.9,1376.2,1377.2,1369.6
5/7/2018,1372.9,1376.2,1377.2,1369.6
5/8/2018,1372.5,1365.5,1365.5,1365.5
5/9/2018,1371.7,1374.1,1375.1,1370.4
5/10/2018,1380.8,1373.2,1376.7,1372.7
5/11/2018,1379.1,1379.1,1379.1,1379.1
5/12/2018,1376.6,1376.6,1376.6,1376.6
5/13/2018,1376.6,1376.6,1376.6,1376.6
5/14/2018,1376.6,1376.6,1376.6,1376.6
5/15/2018,1348.5,1366.3,1366.3,1349
5/16/2018,1350.1,1352.8,1352.8,1347
5/17/2018,1347.9,1351.1,1351.1,1347
5/18/2018,1349.2,1344.4,1349,1344.4
5/19/2018,1349,1342,1345.1,1342
5/20/2018,1349,1342,1345.1,1342
5/21/2018,1349,1342,1345.1,1342
5/22/2018,1350,1350,1350,1350
5/23/2018,1347.4,1347,1347,1347
5/24/2018,1362.4,1362.4,1362.4,1362.4
5/25/2018,1361.4,1360.2,1361.8,1360.2
5/26/2018,1298.3,1299.8,1299.9,1296.1
5/27/2018,1298.3,1299.8,1299.9,1296.1
5/28/2018,1297.6,1298.4,1299.7,1294.7
5/29/2018,1354.6,1361.5,1362.4,1353
5/30/2018,1357.6,1355,1356.4,1355
5/31/2018,1355.9,1357.4,1357.4,1355.3
6/1/2018,1350.9,1350.9,1350.9,1350.9
6/2/2018,1349.4,1349.4,1349.4,1349.4
6/3/2018,1349.4,1349.4,1349.4,1349.4
6/4/2018,1349.4,1349.4,1349.4,1349.4
6/5/2018,1354.1,1349.5,1355.1,1349.5
6/6/2018,1353.5,1356.6,1356.6,1352.4
6/7/2018,1354.4,1354.4,1355.2,1354.2
6/8/2018,1354.4,1355.3,1355.3,1355.3
6/9/2018,1355.5,1356.3,1356.3,1356.3
6/10/2018,1355.5,1356.3,1356.3,1356.3
6/11/2018,1355.5,1356.3,1356.3,1356.3
6/12/2018,1351.8,1353.5,1353.5,1353.5
6/13/2018,1353.5,1353.5,1353.5,1353.5
6/14/2018,1360.6,1360.6,1360.6,1360.6
6/15/2018,1329.3,1342.7,1342.7,1342.7
6/16/2018,1331.1,1331.9,1331.9,1331.9
6/17/2018,1331.1,1331.9,1331.9,1331.9
6/18/2018,1331.1,1331.9,1331.9,1331.9
6/19/2018,1329.2,1327.9,1327.9,1327.9
6/20/2018,1325.3,1328.1,1328.1,1323
6/21/2018,1321,1315.1,1321.5,1315.1
6/22/2018,1321.3,1320.5,1320.5,1320
6/23/2018,1319.2,1320.2,1320.2,1317.2
6/24/2018,1319.2,1320.2,1320.2,1317.2
6/25/2018,1319.2,1320.2,1320.2,1317.2
6/26/2018,1309.6,1314,1314,1309.4
6/27/2018,1305.7,1307.8,1307.8,1304.5
6/28/2018,1300.2,1301.1,1301.1,1301.1
6/29/2018,1303.9,1302,1304.1,1299.5
6/30/2018,1289.9,1300,1300,1300
7/1/2018,1289.9,1300,1300,1300
7/2/2018,1289.9,1300,1300,1300
7/3/2018,1302.4,1288.5,1305.1,1288.5
7/4/2018,1258.1,1256.2,1262.4,1255.3
7/5/2018,1307.6,1307.9,1307.9,1305.4
7/6/2018,1304.8,1305.5,1305.5,1305.5
7/7/2018,1309,1303.5,1313.5,1303.5
7/8/2018,1309,1303.5,1313.5,1303.5
7/9/2018,1309,1303.5,1313.5,1303.5
7/10/2018,1305.1,1310.1,1310.1,1304.1
7/11/2018,1293.3,1290.7,1290.7,1290.7
7/12/2018,1295.4,1292.4,1295.4,1291.5
7/13/2018,1289.7,1290,1290.1,1287.9
7/14/2018,1288.2,1289.9,1289.9,1288.9
7/15/2018,1288.2,1289.9,1289.9,1288.9
7/16/2018,1288.2,1289.9,1289.9,1288.9
7/17/2018,1275.3,1288.3,1292.4,1276.1
7/18/2018,1275.7,1271.1,1272.1,1268.9
7/19/2018,1271.1,1265.9,1265.9,1262.9
7/20/2018,1277.5,1264.6,1278,1264.6
7/21/2018,1271.4,1278.5,1278.5,1270.3
7/22/2018,1271.4,1278.5,1278.5,1270.3
7/23/2018,1271.4,1278.5,1278.5,1270.3
7/24/2018,1271.5,1270,1272,1265.9
7/25/2018,1277.4,1275.8,1278.5,1275
7/26/2018,1271.8,1271.8,1271.8,1271.8
7/27/2018,1269.3,1265.1,1270.1,1265.1
7/28/2018,1268,1268.3,1268.3,1268.3
7/29/2018,1268,1268.3,1268.3,1268.3
7/30/2018,1268,1268.3,1268.3,1268.3
7/31/2018,1270.1,1268.1,1272,1260
8/1/2018,1264.3,1263.4,1263.4,1261.9
8/2/2018,1256.5,1262.8,1263.4,1253.5
8/3/2018,1259.7,1249.5,1264.5,1249.5
8/4/2018,1254.1,1260.1,1260.1,1254
8/5/2018,1254.1,1260.1,1260.1,1254
8/6/2018,1254.1,1260.1,1260.1,1254
8/7/2018,1254.7,1257.5,1259.6,1255.5
8/8/2018,1257.3,1256.8,1256.8,1256.8
8/9/2018,1256.3,1256.3,1256.3,1256.3
8/10/2018,1255.1,1251,1260,1251
8/11/2018,1234.6,1251.5,1251.5,1236.2
8/12/2018,1234.6,1251.5,1251.5,1236.2
8/13/2018,1234.6,1251.5,1251.5,1236.2
8/14/2018,1236.4,1236.7,1237.6,1236.4
8/15/2018,1220.2,1230,1230.2,1217.1
8/16/2018,1219.2,1211.1,1223.1,1208.6
8/17/2018,1219.3,1214.3,1226,1214.3
8/18/2018,1229.6,1227.9,1231.6,1227.3
8/19/2018,1229.6,1227.9,1231.6,1227.3
8/20/2018,1229.6,1227.9,1231.6,1227.3
8/21/2018,1234.9,1236,1237.3,1231.6
8/22/2018,1238.2,1239.2,1239.2,1237.4
8/23/2018,1228.4,1229.3,1233.4,1228
8/24/2018,1248.2,1228.6,1249.2,1228.6
8/25/2018,1251.2,1245.2,1252.9,1245.2
8/26/2018,1251.2,1245.2,1252.9,1245.2
8/27/2018,1251.2,1245.2,1252.9,1245.2
8/28/2018,1249.6,1247.9,1247.9,1242.5
8/29/2018,1246.5,1242.8,1246.8,1242.8
8/30/2018,1239.5,1243,1243.3,1237.4
8/31/2018,1241.1,1243.8,1247.9,1241.6
9/1/2018,1204.9,1206.2,1206.6,1204.5
9/2/2018,1204.9,1206.2,1206.6,1204.5
9/3/2018,1206.3,1204.9,1209.6,1201.3
9/4/2018,1233.6,1241,1243.2,1230.3
9/5/2018,1236,1234.4,1237.3,1233.7
9/6/2018,1239.1,1242.5,1246.5,1237.8
9/7/2018,1235.5,1240.6,1241.5,1235.8
9/8/2018,1235,1233.7,1237.2,1233.5
9/9/2018,1235,1233.7,1237.2,1233.5
9/10/2018,1235,1233.7,1237.2,1233.5
9/11/2018,1237.6,1234.8,1239.5,1230
9/12/2018,1246.6,1238,1247,1235.7
9/13/2018,1243.8,1246.4,1252.5,1242.1
9/14/2018,1236.6,1244,1247.7,1234.8
9/15/2018,1241.2,1236.7,1244.7,1236.7
9/16/2018,1241.2,1236.7,1244.7,1236.7
9/17/2018,1241.2,1236.7,1244.7,1236.7
9/18/2018,1238.3,1238.2,1241.2,1238.2
9/19/2018,1244.1,1240,1246.3,1240
9/20/2018,1247,1243.1,1248.2,1241.9
9/21/2018,1236.9,1249.7,1250.3,1231.9
9/22/2018,1240,1237.7,1243.5,1237.7
9/23/2018,1240,1237.7,1243.5,1237.7
9/24/2018,1240,1237.7,1243.5,1237.7
9/25/2018,1240.8,1240.8,1240.8,1240.8
9/26/2018,1234.4,1239.7,1239.7,1231
9/27/2018,1222.4,1236.1,1236.1,1221.8
9/28/2018,1231.3,1222.9,1232,1220.7
9/29/2018,1227,1225.2,1228.8,1223.8
9/30/2018,1227,1225.2,1228.8,1223.8
10/1/2018,1227,1225.2,1228.8,1223.8
10/2/2018,1242.7,1228.1,1247.3,1228.1
10/3/2018,1238.7,1245.2,1245.2,1237.9
10/4/2018,1237.5,1239,1242.9,1239
10/5/2018,1242.2,1238.1,1244.6,1238.1
10/6/2018,1224.9,1230,1230,1223.6
10/7/2018,1224.9,1230,1230,1223.6
10/8/2018,1224.9,1230,1230,1223.6
10/9/2018,1227.8,1230.1,1231.3,1224.9
10/10/2018,1229.4,1228.8,1233,1227
10/11/2018,1264,1233.2,1265.7,1231.2
10/12/2018,1258.1,1259.4,1261.4,1256.7
10/13/2018,1266.9,1258.9,1272.9,1258.9
10/14/2018,1266.9,1258.9,1272.9,1258.9
10/15/2018,1266.9,1258.9,1272.9,1258.9
10/16/2018,1267.3,1269.4,1269.4,1268.4
10/17/2018,1263.4,1260.4,1268.6,1260.4
10/18/2018,1266.6,1262.7,1267.3,1261.3
10/19/2018,1265.3,1268.5,1268.5,1265.5
10/20/2018,1261.3,1266.9,1266.9,1259.7
10/21/2018,1261.3,1266.9,1266.9,1259.7
10/22/2018,1261.3,1266.9,1266.9,1259.7
10/23/2018,1273.5,1269.9,1276.4,1269.9
10/24/2018,1267.6,1271.8,1271.8,1269.5
10/25/2018,1269,1276.5,1277.5,1267.7
10/26/2018,1272.3,1270.7,1281.3,1270
10/27/2018,1263.7,1272.2,1272.2,1263.9
10/28/2018,1263.7,1272.2,1272.2,1263.9
10/29/2018,1263.7,1272.2,1272.2,1263.9
10/30/2018,1261.5,1263.7,1263.7,1257.4
10/31/2018,1250.8,1260.4,1260.4,1250
11/1/2018,1274.8,1255.3,1272,1255.3
11/2/2018,1269.9,1271,1273.9,1268.4
11/3/2018,1269,1269.9,1270.8,1266.5
11/4/2018,1269,1269.9,1270.8,1266.5
11/5/2018,1269,1269.9,1270.8,1266.5
11/6/2018,1263,1273.5,1273.5,1262.9
11/7/2018,1265.4,1265.3,1273,1262
11/8/2018,1262,1262.7,1263.7,1258
11/9/2018,1245,1252.7,1252.7,1243.9
11/10/2018,1239.6,1243.4,1244.4,1237.7
11/11/2018,1239.6,1243.4,1244.4,1237.7
11/12/2018,1239.6,1243.4,1244.4,1237.7
11/13/2018,1237.5,1239.7,1240.8,1232.5
11/14/2018,1246.2,1234.2,1251.3,1234
11/15/2018,1251.7,1249.6,1252.3,1245.5
11/16/2018,1259,1253.3,1260.6,1253.3
11/17/2018,1261.6,1257.6,1261,1257
11/18/2018,1261.6,1257.6,1261,1257
11/19/2018,1261.6,1257.6,1261,1257
11/20/2018,1257.5,1261.9,1262.6,1258.2
11/21/2018,1264.7,1261.3,1265.4,1260.6
11/22/2018,1228,1226.4,1229.7,1225.5
11/23/2018,1260,1265.2,1265.5,1257.8
11/24/2018,1259.7,1260.1,1263.9,1259.4
11/25/2018,1259.7,1260.1,1263.9,1259.4
11/26/2018,1259.7,1260.1,1263.9,1259.4
11/27/2018,1250.4,1258,1260,1248.9
11/28/2018,1260.2,1250.9,1261.3,1247.7
11/29/2018,1260.8,1261.1,1264.1,1259
11/30/2018,1256.5,1257.4,1257.7,1255.3
12/1/2018,1270.2,1260.6,1271,1260.3
12/2/2018,1270.2,1260.6,1271,1260.3
12/3/2018,1270.2,1260.6,1271,1260.3
12/4/2018,1277.4,1271,1277.5,1271
12/5/2018,1273.4,1273.5,1273.5,1269.7
12/6/2018,1274.3,1273,1279.2,1271.2
12/7/2018,1283.6,1273.6,1286.6,1273.5
12/8/2018,1280,1283.8,1283.8,1279.6
12/9/2018,1280,1283.8,1283.8,1279.6
12/10/2018,1280,1283.8,1283.8,1279.6
12/11/2018,1278.1,1279.8,1285,1277.1
12/12/2018,1281,1280,1282.6,1279.8
12/13/2018,1278.4,1281.2,1281.9,1276.9
12/14/2018,1272.2,1277.1,1277.1,1267.5
12/15/2018,1282.6,1271.4,1282,1270.2
12/16/2018,1282.6,1271.4,1282,1270.2
12/17/2018,1282.6,1271.4,1282,1270.2
12/18/2018,1284,1282.7,1284.6,1280.7
12/19/2018,1286.8,1283.9,1289.4,1276.1
12/20/2018,1298.6,1279.3,1300,1279.2
12/21/2018,1288.6,1295.5,1295.5,1287.9
12/22/2018,1302.4,1292.5,1303.8,1292.5
12/23/2018,1302.4,1292.5,1303.8,1292.5
12/24/2018,1302.4,1292.5,1303.8,1292.5
12/25/2018,1270.75,1272.5,1274.55,1270.65
12/26/2018,1303.7,1299,1312.8,1298.7
12/27/2018,1311.9,1304,1312.3,1300.3
12/28/2018,1313.7,1311,1313.9,1309.2
12/29/2018,1312.5,1313,1317.1,1311
12/30/2018,1312.5,1313,1317.1,1311
12/31/2018,1312.5,1313,1317.1,1311
1/1/2019,1283.35,1284.7,1284.75,1282.85
1/2/2019,1315.3,1319.9,1320.6,1315
1/3/2019,1326.1,1318.7,1327,1318.7
1/4/2019,1317.4,1328,1330.8,1309.6
1/5/2019,1321.5,1317.6,1326.8,1317.6
1/6/2019,1321.5,1317.6,1326.8,1317.6
1/7/2019,1321.5,1317.6,1326.8,1317.6
1/8/2019,1317.4,1321.6,1321.6,1312.9
1/9/2019,1323.5,1314.3,1326,1312.4
1/10/2019,1319.2,1325,1328,1319.1
1/11/2019,1321.3,1319.3,1325.8,1319
1/12/2019,1323.3,1323.1,1327.1,1321
1/13/2019,1323.3,1323.1,1327.1,1321
1/14/2019,1323.3,1323.1,1327.1,1321
1/15/2019,1319.7,1324.7,1326,1318.1
1/16/2019,1325.1,1321.3,1326,1321.3
1/17/2019,1323.6,1323.5,1323.5,1319.9
1/18/2019,1313.8,1322,1322.1,1312
1/19/2019,1282.05,1281.3,1282.7,1280.5
1/20/2019,1282.05,1281.3,1282.7,1280.5
1/21/2019,1279.05,1281.95,1282.95,1276.15
1/22/2019,1314.2,1311.1,1315.8,1308
1/23/2019,1315.2,1315,1316.3,1309.9
1/24/2019,1310.8,1314,1314,1308.5
1/25/2019,1329.1,1313.1,1333.2,1312.3
1/26/2019,1334.5,1331.9,1334.7,1329.3
1/27/2019,1334.5,1331.9,1334.7,1329.3
1/28/2019,1334.5,1331.9,1334.7,1329.3
1/29/2019,1340.2,1334.2,1341.7,1333.1
1/30/2019,1340.5,1341.3,1353.2,1340.2
1/31/2019,1350,1350.6,1354.6,1347
2/1/2019,1347.1,1349.8,1352.2,1345.9
2/2/2019,1344.3,1346.4,1346.4,1338
2/3/2019,1344.3,1346.4,1346.4,1338
2/4/2019,1344.3,1346.4,1346.4,1338
2/5/2019,1344.6,1343.4,1345.7,1340.8
2/6/2019,1339.7,1344.9,1344.9,1335
2/7/2019,1339.4,1335.6,1340.7,1332
2/8/2019,1343.7,1337.9,1344.2,1337.9
2/9/2019,1337,1342.5,1342.7,1333
2/10/2019,1337,1342.5,1342.7,1333
2/11/2019,1337,1342.5,1342.7,1333
2/12/2019,1338.9,1337,1342.1,1336.8
2/13/2019,1340.1,1338.6,1345.2,1333.2
2/14/2019,1338.7,1337,1342,1329.9
2/15/2019,1346.8,1340.4,1350,1340.4
2/16/2019,1324.25,1324.65,1324.95,1323.85
2/17/2019,1324.25,1324.65,1324.95,1323.85
2/18/2019,1329.55,1324.35,1330.75,1324.05
2/19/2019,1369.6,1349.5,1369.6,1349
2/20/2019,1372.5,1371.3,1374.3,1366.3
2/21/2019,1352.4,1367.9,1368.4,1351.2
2/22/2019,1357.6,1351.3,1359.8,1349.1
2/23/2019,1354.2,1357.8,1359,1352.4
2/24/2019,1354.2,1357.8,1359,1352.4
2/25/2019,1354.2,1357.8,1359,1352.4
2/26/2019,1353.4,1356.1,1357,1350.7
2/27/2019,1346,1356,1356,1344.3
2/28/2019,1341,1347.6,1353.4,1338.9
3/1/2019,1323.8,1339.1,1340.6,1316.3
3/2/2019,1311.9,1320.6,1322.3,1308.4
3/3/2019,1311.9,1320.6,1322.3,1308.4
3/4/2019,1311.9,1320.6,1322.3,1308.4
3/5/2019,1309.1,1311.8,1314.1,1306.9
3/6/2019,1312.2,1314,1316.1,1309.6
3/7/2019,1310.7,1312.4,1312.9,1306.7
3/8/2019,1324.3,1312.3,1325.7,1312.3
3/9/2019,1315.7,1323.5,1323.5,1315.4
3/10/2019,1315.7,1323.5,1323.5,1315.4
3/11/2019,1315.7,1323.5,1323.5,1315.4
3/12/2019,1322.4,1319.1,1326.3,1319
3/13/2019,1333.8,1327.2,1336,1327.2
3/14/2019,1319.4,1332.1,1332.1,1317.2
3/15/2019,1327.1,1320.3,1330.1,1320
3/16/2019,1325.8,1323.1,1330.4,1323
3/17/2019,1325.8,1323.1,1330.4,1323
3/18/2019,1325.8,1323.1,1330.4,1323
3/19/2019,1330.9,1328,1334.7,1328
3/20/2019,1325.8,1330.9,1341.1,1323
3/21/2019,1331.6,1338,1344.2,1327.8
3/22/2019,1336.5,1333,1338.8,1331.7
3/23/2019,1346.7,1335.3,1348.4,1335.3
3/24/2019,1346.7,1335.3,1348.4,1335.3
3/25/2019,1346.7,1335.3,1348.4,1335.3
3/26/2019,1339.2,1345.2,1345.6,1336.6
3/27/2019,1334.7,1341.1,1342.8,1331.8
3/28/2019,1313.3,1332.5,1334.7,1311.4
3/29/2019,1316.5,1314,1322.3,1310
3/30/2019,1312.4,1314.4,1319.3,1309.5
3/31/2019,1312.4,1314.4,1319.3,1309.5
4/1/2019,1312.4,1314.4,1319.3,1309.5
4/2/2019,1313.4,1310.7,1314.7,1308
4/3/2019,1313.3,1314,1316.6,1310.6
4/4/2019,1312.2,1313.1,1316.4,1302.8
4/5/2019,1313.7,1315,1315,1306.6
4/6/2019,1319.9,1313.7,1325.4,1313.7
4/7/2019,1319.9,1313.7,1325.4,1313.7
4/8/2019,1319.9,1313.7,1325.4,1313.7
4/9/2019,1326.3,1320,1328.3,1320
4/10/2019,1331.9,1326.5,1332.2,1322.8
4/11/2019,1311.3,1329.2,1329.2,1311
4/12/2019,1313.4,1314.2,1316.9,1312.1
4/13/2019,1309.4,1312.3,1312.3,1303.6
4/14/2019,1309.4,1312.3,1312.3,1303.6
4/15/2019,1309.4,1312.3,1312.3,1303.6
4/16/2019,1295.2,1309.5,1309.5,1293.9
4/17/2019,1294.7,1297.4,1299.6,1293.5
4/18/2019,1294.1,1293.7,1296.9,1291
4/19/2019,1277.9,1277.9,1277.9,1277.9
4/20/2019,1295.8,1295.8,1299.5,1294.1
4/21/2019,1295.8,1295.8,1299.5,1294.1
4/22/2019,1295.8,1295.8,1299.5,1294.1
4/23/2019,1291.2,1295.2,1296.2,1286
4/24/2019,1297.4,1290.3,1298.4,1289.1
4/25/2019,1297.7,1294.2,1302.5,1293.5
4/26/2019,1306.8,1298,1308.7,1296.9
4/27/2019,1299.4,1306.4,1306.4,1298
4/28/2019,1299.4,1306.4,1306.4,1298
4/29/2019,1299.4,1306.4,1306.4,1298
4/30/2019,1303.6,1299.8,1305.9,1299.6
5/1/2019,1302.2,1302.3,1307,1292.9
5/2/2019,1289.9,1297,1297.2,1285.1
5/3/2019,1299.2,1289.6,1301.7,1288.5
5/4/2019,1301.8,1302,1305,1296.3
5/5/2019,1301.8,1302,1305,1296.3
5/6/2019,1301.8,1302,1305,1296.3
5/7/2019,1303.6,1300.7,1305.3,1297.2
5/8/2019,1299.5,1303.5,1310.2,1298.4
5/9/2019,1303.2,1300.5,1307,1298.6
5/10/2019,1305.3,1303.2,1308,1302
5/11/2019,1319.5,1306,1319.8,1300.3
5/12/2019,1319.5,1306,1319.8,1300.3
5/13/2019,1319.5,1306,1319.8,1300.3
5/14/2019,1313.6,1318.7,1321.7,1312
5/15/2019,1315.1,1315,1318.7,1310.8
5/16/2019,1303.5,1314.5,1316.2,1301.9
5/17/2019,1293,1304.1,1305.9,1292
5/18/2019,1294.6,1294.7,1295.8,1291.1
5/19/2019,1294.6,1294.7,1295.8,1291.1
5/20/2019,1294.6,1294.7,1295.8,1291.1
5/21/2019,1290.4,1293.7,1293.8,1286.3
5/22/2019,1291.4,1291.2,1293.7,1289.2
5/23/2019,1302.7,1290.2,1304.2,1289.9
5/24/2019,1301,1300.4,1302,1297.4
5/25/2019,1284.15,1284.2,1285.15,1283.65
5/26/2019,1284.15,1284.2,1285.15,1283.65
5/27/2019,1284.95,1284.25,1286.85,1283.25
5/28/2019,1294.3,1301.8,1304,1292.9
5/29/2019,1297.9,1295.9,1302,1295.9
5/30/2019,1304.1,1296.2,1305.2,1290.8
5/31/2019,1322.6,1304.4,1323,1304.2
6/1/2019,1339.3,1323.1,1344.1,1322.7
6/2/2019,1339.3,1323.1,1344.1,1322.7
6/3/2019,1339.3,1323.1,1344.1,1322.7
6/4/2019,1340.1,1340.9,1345.2,1336.1
6/5/2019,1344.9,1341,1360.1,1341
6/6/2019,1354,1348,1355.3,1343.5
6/7/2019,1357.4,1351.4,1363.8,1345.8
6/8/2019,1340.7,1351.4,1353,1340.3
6/9/2019,1340.7,1351.4,1353,1340.3
6/10/2019,1340.7,1351.4,1353,1340.3
6/11/2019,1342.7,1343.5,1344.7,1335.1
6/12/2019,1348.2,1342.3,1353.6,1341.5
6/13/2019,1355.1,1349,1358,1347.6
6/14/2019,1355.9,1357.6,1373.6,1352.8
6/15/2019,1354.2,1357.1,1358.2,1348.2
6/16/2019,1354.2,1357.1,1358.2,1348.2
6/17/2019,1354.2,1357.1,1358.2,1348.2
6/18/2019,1362.1,1354.7,1369.6,1353.7
6/19/2019,1360.1,1361.4,1377.6,1356.5
6/20/2019,1408.3,1375.2,1408.9,1373.3
6/21/2019,1411.2,1403.5,1425.5,1398
6/22/2019,1429.5,1414.7,1435.9,1414.7
6/23/2019,1429.5,1414.7,1435.9,1414.7
6/24/2019,1429.5,1414.7,1435.9,1414.7
6/25/2019,1430.1,1433.2,1453.7,1427
6/26/2019,1426.8,1438,1438,1416.4
6/27/2019,1423.4,1423.6,1426,1412.7
6/28/2019,1425.1,1424.4,1439.1,1420.1
6/29/2019,1400.8,1418,1418,1396.4
6/30/2019,1400.8,1418,1418,1396.4
7/1/2019,1400.8,1418,1418,1396.4
7/2/2019,1419.8,1399.5,1435,1398.8
7/3/2019,1432.9,1435.5,1452.6,1426.6
7/4/2019,1423.55,1421.25,1426.65,1412.85
7/5/2019,1412.1,1434.1,1437.5,1400.7
7/6/2019,1412.2,1412.4,1421.5,1406
7/7/2019,1412.2,1412.4,1421.5,1406
7/8/2019,1412.2,1412.4,1421.5,1406
7/9/2019,1412.8,1409.8,1414.1,1399.8
7/10/2019,1424.9,1412.2,1433.3,1404.4
7/11/2019,1419.3,1433.4,1441.3,1415.5
7/12/2019,1424.8,1418.4,1431.4,1417.2
7/13/2019,1426.1,1429,1433.9,1421.9
7/14/2019,1426.1,1429,1433.9,1421.9
7/15/2019,1426.1,1429,1433.9,1421.9
7/16/2019,1423.6,1428.8,1432.4,1415
7/17/2019,1435.9,1420.6,1440.8,1413.7
7/18/2019,1440.8,1441,1462.3,1428.1
7/19/2019,1439.4,1460.4,1467,1434
7/20/2019,1439.7,1441.7,1443.5,1435.7
7/21/2019,1439.7,1441.7,1443.5,1435.7
7/22/2019,1439.7,1441.7,1443.5,1435.7
7/23/2019,1434.5,1438.4,1444,1427.5
7/24/2019,1436.5,1431,1442.9,1429.4
7/25/2019,1427.5,1439.3,1447,1423.9
7/26/2019,1432.2,1427.4,1437.6,1425.6
7/27/2019,1433.3,1431.9,1440.8,1427.5
