Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TotalTransaction,TransactionPerDay,TransactionFee,EstimatedTransactionVolumeUSD
2019-10-12,8336.56,149965767624,1019470,1497.6,50,100875176.085,2948810.5,2948810.5,13008100000000,464648451,347151,27.83013723,434035291.224281
2019-10-13,8321.01,149700817939,951277,1497.6,48,86002553.9696,1173754,1173754,13008100000000,464942758,294307,20.76242438,358793113.390658
2019-10-14,8374.69,150680499056,847337,1497.6,57,91822275.6668,1018006.5,1018006.5,13008100000000,465229486,286728,16.18085575,1712938625.03762
2019-10-15,8205.37,147650082215,1049946,1483.5,57,87295825.4578,1459308.5,1459308.5,13008100000000,465533825,304339,23.82030921,933447813.563032
2019-10-16,8047.53,144823993562,1004633,1494,59,98935268.8522,1663643.5,1663643.5,13008100000000,465877421,343596,25.89458072,944835135.107188
2019-10-17,8103.91,145853994298,1115183,1498.3,57,92468911.4109,5183568,5183568,13008100000000,466211363,333942,29.13647841,1260759811.25633
2019-10-18,7973.21,143517630376,1097156,1494.1,55,96995361.6198,6888045.5,6888045.5,13008100000000,466547194,335831,25.40381954,1046146449.48076
2019-10-19,7988.56,143808163807,932698,1488.1,50,103461719.061,525860.5,525860.5,13008100000000,466883975,336781,24.94346328,393045996.900051
2019-10-20,8222.08,148026597064,985946,1488.1,49,91822275.6668,348027.5,348027.5,13008100000000,467193953,309978,18.30723571,335445114.082607
2019-10-21,8243.72,148432733155,820008,1488.1,56,94408818.6433,1866329,1866329,13008100000000,467475654,281701,15.84344804,949795298.925235
2019-10-22,8078.2,145469660005,1024847,1487.5,55,102815083.317,448591,448591,13008100000000,467831829,356175,20.63255238,996706690.858345
2019-10-23,7514.67,135337364282,963015,1495.7,68,109281440.758,464446,464446,13008100000000,468175434,343605,22.21592037,1296382266.37079
2019-10-24,7493.49,134968410276,969922,1504.7,65,109144376.317,4057927.5,4057927.5,13691500000000,468517830,342396,31.07041069,984320293.086673
2019-10-25,8660.7,156006603607,1100109,1505.3,74,90520752.8588,10468349,10468349,13691500000000,468826589,308759,28.9599249,1334170237.65914
2019-10-26,9244.97,166547360782,1193900,1495.8,100,93923788.6806,13871333.5,13871333.5,13691500000000,469156343,329754,36.08670023,1256366630.61245
2019-10-27,9551.71,172087039875,1213659,1495.8,72,95285003.0093,6465638,6465638,13691500000000,469460010,303667,47.8563533,721778043.423887
2019-10-28,9256.15,166777392742,1113740,1495.8,72,78269823.9005,3918942,3918942,13691500000000,469719960,259950,33.97050101,1882149479.09526
2019-10-29,9427.69,169883866262,1201345,1490.7,71,91201360.0232,2849802.5,2849802.5,13691500000000,470026032,306072,37.98415405,1157811408.23295
2019-10-30,9205.73,165899500650,1158038,1496.7,63,90520752.8588,1364795.5,1364795.5,13691500000000,470335703,309671,35.47022733,933497841.255334
2019-10-31,9199.58,165804227835,1079591,1514.8,62,91201360.0232,691983,691983,13691500000000,470644739,309036,33.65141019,1573437647.47653
2019-11-01,9261.1,166928044164,1103660,1511.4,59,89840145.6945,9678920.5,9678920.5,13691500000000,470945503,300764,35.46517509,2074156433.79762
2019-11-02,9324.72,168090392935,1241328,1511.1,52,88478931.3658,2534901.5,2534901.5,13691500000000,471261508,316005,40.18774408,736867493.36135
2019-11-03,9235.35,166495319475,988318,1511.1,51,91201360.0232,1686052,1686052,13691500000000,471546000,284492,27.69024942,791930340.104973
2019-11-04,9412.61,169706332936,953033,1511.1,58,93923788.6806,8613803,8613803,13691500000000,471834923,288923,26.0661656,1333487928.85567
2019-11-05,9342.53,168459778835,1185540,1483.7,61,89840145.6945,9451640,9451640,13691500000000,472145384,310461,48.28785176,2769186824.13713
2019-11-06,9360.88,168806151583,1133720,1493.1,58,98007431.6667,6878901,6878901,13691500000000,472481232,335848,43.73232482,1446365892.00296
2019-11-07,9267.56,167138722904,1252094,1466.4,56,89840145.6945,1127321.5,1127321.5,13691500000000,472791465,310233,38.66539842,1410260957.176
2019-11-08,8804.88,158808570729,1199669,1462.9,58,91737090.3691,2285400.5,2285400.5,12720000000000,473122725,331260,39.73640604,1458241138.12778
2019-11-09,8813.58,158981489715,1168677,1457.1,52,80936306.1161,889603,889603,12720000000000,473435693,312968,40.88879104,1046596790.16888
2019-11-10,9055.53,163364406732,1049142,1457.1,51,91053344.3807,2568147,2568147,12720000000000,473731956,296263,29.44260954,364320564.190368
2019-11-11,8757.79,158009772437,831483,1457.1,55,104964271.994,2031080.5,2031080.5,12720000000000,474037775,305819,23.86642196,718863061.19166
2019-11-12,8815.66,159068712900,1011303,1460.6,55,95479548.6214,7239274,7239274,12720000000000,474365698,327923,29.56238739,865205529.779822
2019-11-13,8808.26,158949942842,1039759,1470.2,55,85362510.3569,6986058,6986058,12720000000000,474667196,301498,28.65525709,1486062566.37464
2019-11-14,8708.1,157160974644,1137201,1480.2,51,85362510.3569,1519944.5,1519944.5,12720000000000,474984021,316825,34.31516352,946450282.515701
2019-11-15,8491.99,153277483626,974566,1475.4,51,106861216.669,87481352,87481352,12720000000000,475330734,346713,29.64079727,1199132985.11859
2019-11-16,8550.76,154354054194,1132785,1478.8,50,99905752.8621,66426055.5,66426055.5,12720000000000,475659330,328596,29.64859081,461834641.876112
2019-11-17,8577.98,154861842425,1167599,1478.8,48,93582603.9468,36091999,36091999,12720000000000,475939802,280472,22.93336843,342818350.321039
2019-11-18,8309.29,150025712267,1110253,1478.8,53,97376493.296,326006.5,326006.5,12720000000000,476207448,267646,21.08122965,1043917564.33598
2019-11-19,8206.15,148178376843,1020597,1481.2,58,88524084.8145,7909316,7909316,12720000000000,476514370,306922,27.82718296,923399726.065324
2019-11-20,8027.27,144962727398,1135648,1481,54,92950289.0553,2067907.5,2067907.5,12720000000000,476839714,325344,34.36839889,870969121.524629
2019-11-21,7642.75,138031885379,1024551,1470.5,64,89788714.5976,6814629,6814629,12720000000000,477160682,320968,27.36373955,1165992114.19976
2019-11-22,7296.58,131791783672,1227326,1470.5,76,87143254.9642,8096826,8096826,12973200000000,477486950,326268,36.85944226,1691710108.35354
2019-11-23,7397.8,133636205957,1226721,1463.8,60,85127203.6531,1260597,1260597,12973200000000,477790770,303820,40.02095823,1151153475.67428
2019-11-24,7047.92,127327398565,852382,1463.8,58,111568229.03,314141,314141,12973200000000,478103267,312497,21.5480276,544401075.374676
2019-11-25,7146.13,129112952930,868644,1463.8,80,84482300.5951,1042975,1042975,12973200000000,478367817,264550,17.0147224,1313006695.02549
2019-11-26,7218.37,130429018720,1093074,1467.4,68,80612882.2472,19864246.5,19864246.5,12973200000000,478651270,283453,32.18493307,1179814702.24228
2019-11-27,7531.66,136102712894,1253251,1460.8,63,78678173.0733,4838058.5,4838058.5,12973200000000,478970853,319583,39.86894065,1513433741.15035
2019-11-28,7463.11,134879411013,1163491,1462.25,60,89641525.0589,2096804,2096804,12973200000000,479283552,312699,33.86031284,769525352.625047
2019-11-29,7761.24,140280108521,890821,1472.7,55,105119198.45,16963433,16963433,12973200000000,479599715,316163,26.17198877,1078007992.31578
2019-11-30,7569.63,136829391049,1057693,1469.2,51,87706815.885,3782676,3782676,12973200000000,479904936,305221,32.70649438,696535295.153311
2019-12-01,7424.29,134215145410,1072636,1469.2,51,81257785.3052,2957325.5,2957325.5,12973200000000,480189974,285038,27.23029381,410180206.361161
2019-12-02,7321.99,132378982377,850375,1469.2,55,89641525.0589,664764.5,664764.5,12973200000000,480458248,268274,21.90876399,904057314.823355
2019-12-03,7320.15,132359942301,1036220,1484.4,55,93510943.4068,1898903,1898903,12973200000000,480776994,318746,26.09108998,1101171350.2715
2019-12-04,7252.03,131143073943,953253,1480.2,55,101894683.161,324100,324100,12973200000000,481111121,334127,25.47734062,1466498115.73916
2019-12-05,7448.31,134706455048,921383,1483.1,55,107698810.682,1649870.5,1649870.5,12973200000000,481443492,332371,29.54553925,829793365.229581
2019-12-06,7547,136504883935,1041902,1465.1,52,93386357.498,1495699.25,1495699.25,12876800000000,481762770,319278,23.24165709,1235038809.93875
2019-12-07,7556.24,136686769529,1057013,1464.9,48,92816137.3772,332335,332335,12876800000000,482073984,311214,25.03292648,842686832.919384
2019-12-08,7564.35,136847419896,848497,1464.9,44,99217250.2997,689231,689231,12876800000000,482356768,282784,18.05659965,307899861.771098
2019-12-09,7400.9,133904005787,838523,1464.9,51,94736471.2539,5978010,5978010,12876800000000,482635679,278911,14.5034802,984541456.77168
2019-12-10,7278.12,131696121855,1109526,1468.1,52,94736471.2539,2470068,2470068,12876800000000,482952822,317143,21.82070486,1203358979.51588
2019-12-11,7217.43,130609895528,1107918,1475,51,94736471.2539,2988233,2988233,12876800000000,483274436,321614,23.22218997,960237277.26307
2019-12-12,7243.13,131087151088,1171084,1472.3,52,84494690.5778,1437421,1437421,12876800000000,483562723,288287,24.60426083,1259580435.1801
2019-12-13,7269.68,131581377758,1094629,1481.2,51,85134801.8701,327449,327449,12876800000000,483872928,310205,22.56385567,910737705.988904
2019-12-14,7124.67,128970221233,1008639,1480.5,50,97296916.423,513159,513159,12876800000000,484202592,329664,22.4711631,455496983.970829
2019-12-15,7152.3,129481424648,895982,1480.5,48,96656805.1307,6822903.25,6822903.25,12876800000000,484494022,291430,15.36404462,331461605.786852
2019-12-16,6932.48,125515586952,1139932,1480.5,54,79373800.2398,2283951.5,2283951.5,12876800000000,484752512,258490,20.4478166,880428472.303217
2019-12-17,6640.52,120234244809,1027379,1480.6,66,100497472.884,13580888,13580888,12876800000000,485082795,330283,22.16325645,1699726138.74945
2019-12-18,7276.8,131754969804,1311909,1478.7,67,90255692.2081,3558080,3558080,12876800000000,485397785,314990,22.92717755,1653840922.56698
2019-12-19,7202.84,130445758713,1149463,1484.4,62,85774913.1623,2006493.5,2006493.5,12876800000000,485716119,318334,27.48314294,1185600661.7481
2019-12-20,7218.82,130752796980,1008730,1480.9,55,100622310.115,1520969,1520969,12948600000000,486035438,319319,28.71547007,1192218774.49197
2019-12-21,7191.16,130267655889,962691,1488.7,51,100413778.964,283351,283351,12948600000000,486367701,332263,25.47719556,484021776.662792
2019-12-22,7511.59,136088022049,739912,1488.7,48,113287340.369,830978,830978,12948600000000,486672919,305218,16.60936724,409093776.778714
2019-12-23,7355.63,133275709111,743968,1488.7,58,108781593.877,1610316.75,1610316.75,12948600000000,486955221,282302,12.80407837,1144871677.88131
2019-12-24,7322.53,132687583295,1067673,1504.8,50,92045964.05,1898383,1898383,12948600000000,487269281,314060,18.87107421,770512475.798006
2019-12-25,7275.16,131840641292,1084137,1504.05,51,80459758.785,2281174,2281174,12948600000000,487553156,283875,17.60848203,863528900.789981
2019-12-26,7238.97,131200030100,881104,1514.4,52,82390792.9958,876252,876252,12948600000000,487794819,241663,13.13196764,783721256.337016
2019-12-27,7290.09,132139502950,851974,1518.1,51,107494237.737,2002055.5,2002055.5,12948600000000,488097811,302992,18.91209694,847107991.825459
2019-12-28,7317.99,132659059740,1032072,1518.6,51,93333320.1906,681413,681413,12948600000000,488423215,325404,17.11633792,480834303.778861
2019-12-29,7422.65,134570835775,868414,1518.6,49,95908032.4717,733298,733298,12948600000000,488714640,291425,13.80390964,381265550.855148
2019-12-30,7293,132235128152,795477,1518.6,51,99770100.8933,315633,315633,12948600000000,488996235,281595,12.6092473,956242180.526399
2019-12-31,7193.6,130446112598,952849,1523.1,49,106850559.666,1799333.5,1799333.5,12948600000000,489323027,326792,15.90283263,854423855.553621
2020-01-01,7200.17,130580829150,966596,1520.95,48,93333320.1906,746562,746562,12948600000000,489613140,290113,14.84211896,278141981.965149
2020-01-02,6985.47,126699395235,646327,1528.1,61,112718458.533,1576360.5,1576360.5,13798800000000,489865181,252041,9.97099973,692062815.85965
2020-01-03,7344.88,133233444755,1002565,1552.4,65,96717718.3124,2951201.5,2951201.5,13798800000000,490157257,292076,13.78084459,1721171458.46213
2020-01-04,7410.66,134442464030,924915,1568.8,63,115924073.722,3342832.5,3342832.5,13798800000000,490480579,323322,16.38979535,623052159.06369
2020-01-05,7411.32,134469548249,781904,1568.8,59,115238132.457,984234.5,984234.5,13798800000000,490763048,282469,12.31216518,355303880.322097
2020-01-06,7769.22,140976457304,793049,1568.8,63,111808426.134,711890,711890,13798800000000,491051423,288375,11.88711242,962060777.656326
2020-01-07,8163.69,148152237654,1128336,1574.3,83,92602070.7246,772281.5,772281.5,13798800000000,491349401,297978,20.49312376,1122651351.86172
2020-01-08,8079.86,146645162431,952805,1560.2,86,120725662.574,397634,397634,13798800000000,491696789,347388,25.56190656,1185786689.98009
2020-01-09,7879.07,143016572819,1077316,1554.3,62,97403659.577,761127.75,761127.75,13798800000000,492015564,318775,30.83081053,1557053628.83293
2020-01-10,8166.55,148249907277,1041614,1560.1,71,107692778.546,2427274.5,2427274.5,13798800000000,492338559,322995,29.78119837,1280612805.31253
2020-01-11,8037.54,145924199942,1121172,1550.6,66,102205248.429,847544,847544,13798800000000,492671171,332612,32.5651343,512234137.659831
2020-01-12,8192.49,148752956966,830477,1550.6,57,111808426.134,949990.5,949990.5,13798800000000,492974889,303718,18.38352814,451843048.807346
2020-01-13,8144.19,147890525973,812316,1550.6,56,103577130.959,2320624.5,2320624.5,13798800000000,493253893,279004,14.53164303,881745942.082351
2020-01-14,8827.76,160319484883,1009770,1544.6,88,98089600.8416,825298.5,825298.5,13798800000000,493553822,299929,17.63102526,2900956206.90936
2020-01-15,8807.01,159959191212,1221767,1554,81,99607271.22,1444239,1444239,14776400000000,493900945,347123,26.221577,2458672964.83804
2020-01-16,8723.79,158465055984,1058586,1550.5,71,110915119.366,891584.5,891584.5,14776400000000,494229929,328984,31.35812937,1325748763.69605
2020-01-17,8929.04,162211148778,976939,1560.3,73,116791417.081,347453.5,347453.5,14776400000000,494556675,326746,23.85247351,1542090152.48638
2020-01-18,8942.81,162475965880,969140,1557.05,74,116791417.081,4113188.75,4113188.75,14776400000000,494880718,324043,24.29323765,691951125.418206
2020-01-19,8706.25,158194319735,972764,1557.05,79,96958912.2936,3635325.5,3635325.5,14776400000000,495171820,291102,17.76555017,604108398.922501
2020-01-20,8657.64,157327553259,862469,1561.25,68,110180582.152,358711.5,358711.5,14776400000000,495454075,282255,16.5175935,1265736839.76223
2020-01-21,8745.89,158947996834,996510,1557.9,61,111649656.581,4971666.5,4971666.5,14776400000000,495767194,313119,17.74334005,897029394.970128
2020-01-22,8680.88,157783273070,1005384,1556.7,61,112384193.795,755616,755616,14776400000000,496079182,311988,20.51905021,1252987750.19963
2020-01-23,8406.52,152813329633,1037980,1565.4,62,114587805.438,507988.5,507988.5,14776400000000,496405718,326536,21.67952284,1402766346.47978
2020-01-24,8445.43,153536829768,1062044,1571.9,61,116791417.081,1366768,1366768,14776400000000,496743157,337439,21.03754657,983478887.090753
2020-01-25,8367.85,152143262650,1028438,1577.4,54,111649656.581,224066.5,224066.5,14776400000000,497055132,311975,16.10082373,372513968.74356
2020-01-26,8596.83,156322174637,858877,1577.4,49,120464103.153,216221,216221,14776400000000,497338588,283456,11.39326294,375372746.97924
2020-01-27,8909.82,162027957435,794333,1577.4,60,105038821.651,6808692.25,6808692.25,14776400000000,497595470,256882,10.57299079,810082885.566639
2020-01-28,9358.59,170205617955,1092972,1569.8,74,94755300.6506,756267.5,756267.5,14776400000000,497880999,285529,19.78717492,1052472169.00964
2020-01-29,9316.63,169460984603,1198123,1570.4,78,107321517.017,5326151,5326151,15466100000000,498220925,339926,22.98737848,1212895193.80549
2020-01-30,9508.99,172978577931,996600,1583.5,79,123011831.713,7461704.5,7461704.5,15466100000000,498561160,340235,20.42515898,1703649922.19753
2020-01-31,9350.53,170112778161,1011448,1582.9,73,119936535.92,1686314.5,1686314.5,15466100000000,498893900,332740,19.64580869,2215319754.1268
2020-02-01,9392.88,170900662180,1091820,1577.2,67,110710648.542,694688,694688,15466100000000,499223413,329513,22.53135857,994556670.98025
2020-02-02,9344.37,170034976662,992690,1577.2,64,116092416.179,315017,315017,15466100000000,499528448,305035,17.4815999,610013826.84455
2020-02-03,9293.52,169126861034,987303,1577.2,68,109941824.593,457319.5,457319.5,15466100000000,499820974,292526,16.94878932,3506998581.29517
